src,dst,channel,mean_rssi,pdr,tx_count,,,,,,,
35,42,26,-84.77,1,100,,,,,,,
35,28,26,-68.39,1,100,,,,,,,
35,48,26,-83.19,0.99,100,,,,,,,
35,0,26,-63.47,1,100,,,,,,,
35,12,26,-74.41,1,100,,,,,,,
35,18,26,-86.53,0.87,100,,,,,,,
36,29,26,-81.09,1,100,,,,,,,
36,39,26,-56.39,1,100,,,,,,,
36,45,26,-87.47,0.34,100,,,,,,,
36,10,26,-47.72,1,100,,,,,,,
36,25,26,-78.47,1,100,,,,,,,
37,28,26,-86.39,1,100,,,,,,,
37,49,26,-67.07,1,100,,,,,,,
37,33,26,-86.39,1,100,,,,,,,
37,12,26,-88.44,0.13,100,,,,,,,
38,8,26,-65.39,1,100,,,,,,,
39,36,26,-56.45,1,100,,,,,,,
39,29,26,-87.78,0.25,100,,,,,,,
39,25,26,-78.39,1,100,,,,,,,
39,10,26,-69.03,1,100,,,,,,,
40,17,26,-83.01,1,100,,,,,,,
40,19,26,-87.47,0.34,100,,,,,,,
40,11,26,-68.39,1,100,,,,,,,
40,44,26,-32.39,1,100,,,,,,,
40,31,26,-66.39,1,100,,,,,,,
40,16,26,-86.39,1,100,,,,,,,
40,5,26,-65.39,1,100,,,,,,,
40,41,26,-69.06,1,100,,,,,,,
40,45,26,-83.42,1,100,,,,,,,
40,34,26,-74.39,1,100,,,,,,,
40,26,26,-89.9,0.03,100,,,,,,,
41,17,26,-86.45,0.95,100,,,,,,,
41,11,26,-75.47,1,100,,,,,,,
41,45,26,-67.36,1,100,,,,,,,
41,40,26,-68.39,1,100,,,,,,,
41,44,26,-62.39,1,100,,,,,,,
41,34,26,-82.54,1,100,,,,,,,
41,31,26,-81.97,1,100,,,,,,,
41,5,26,-74.39,1,100,,,,,,,
42,12,26,-56.39,1,100,,,,,,,
42,28,26,-66.27,1,100,,,,,,,
42,0,26,-85.41,0.99,100,,,,,,,
42,35,26,-85.46,1,100,,,,,,,
43,6,26,-85.15,1,100,,,,,,,
43,47,26,-86.4,0.99,100,,,,,,,
43,33,26,-62.39,1,100,,,,,,,
43,49,26,-77.41,1,100,,,,,,,
43,13,26,-65.3,1,100,,,,,,,
43,14,26,-78.38,1,100,,,,,,,
44,19,26,-86.42,0.98,100,,,,,,,
44,11,26,-53.39,1,100,,,,,,,
44,45,26,-72.66,1,100,,,,,,,
44,40,26,-31.46,1,100,,,,,,,
44,34,26,-80.37,1,100,,,,,,,
44,17,26,-74.4,1,100,,,,,,,
44,20,26,-86.51,0.89,100,,,,,,,
44,31,26,-72.98,1,100,,,,,,,
44,41,26,-62.39,1,100,,,,,,,
44,5,26,-87.05,0.52,100,,,,,,,
44,16,26,-87.86,0.23,100,,,,,,,
45,41,26,-67.51,1,100,,,,,,,
45,44,26,-71.39,1,100,,,,,,,
45,17,26,-87.26,0.42,100,,,,,,,
45,11,26,-81.34,1,100,,,,,,,
45,31,26,-82.34,1,100,,,,,,,
45,40,26,-80.71,1,100,,,,,,,
45,5,26,-86.84,0.64,100,,,,,,,
45,36,26,-88.44,0.13,100,,,,,,,
45,39,26,-88.92,0.08,100,,,,,,,
46,47,26,-79.3,0.99,100,,,,,,,
46,31,26,-78.61,1,100,,,,,,,
46,22,26,-87.47,0.34,100,,,,,,,
46,16,26,-79.6,1,100,,,,,,,
46,26,26,-62.39,1,100,,,,,,,
46,19,26,-80,1,100,,,,,,,
46,30,26,-87.5,0.33,100,,,,,,,
46,5,26,-82.57,1,100,,,,,,,
46,1,26,-75.88,1,100,,,,,,,
47,5,26,-81.51,1,100,,,,,,,
47,31,26,-86.46,0.94,100,,,,,,,
47,30,26,-77.48,1,100,,,,,,,
47,22,26,-57.64,1,100,,,,,,,
47,14,26,-62.39,1,100,,,,,,,
47,6,26,-48.54,1,100,,,,,,,
47,43,26,-86.39,1,100,,,,,,,
47,15,26,-75.6,1,100,,,,,,,
47,26,26,-68.39,1,100,,,,,,,
47,46,26,-78.45,1,100,,,,,,,
47,2,26,-81.93,1,100,,,,,,,
47,21,26,-59.39,1,100,,,,,,,
47,1,26,-79.22,1,100,,,,,,,
47,19,26,-88.7,0.1,100,,,,,,,
48,11,26,-86.39,1,100,,,,,,,
48,12,26,-80.39,1,100,,,,,,,
48,28,26,-86.92,0.59,100,,,,,,,
48,18,26,-57.84,1,100,,,,,,,
48,0,26,-59.39,1,100,,,,,,,
48,35,26,-81.85,1,100,,,,,,,
48,17,26,-82.84,1,100,,,,,,,
48,20,26,-69.35,1,100,,,,,,,
49,43,26,-77.28,1,100,,,,,,,
49,13,26,-74.39,1,100,,,,,,,
49,37,26,-68.21,1,100,,,,,,,
49,33,26,-74.39,1,100,,,,,,,
49,28,26,-75.06,1,100,,,,,,,
49,12,26,-89.9,0.03,100,,,,,,,
0,28,11,-68.41,1,100,,,,,,,
0,42,11,-80.98,0.6,100,,,,,,,
0,35,11,-63.56,1,100,,,,,,,
0,48,11,-64.54,1,100,,,,,,,
0,18,11,-68.15,1,100,,,,,,,
0,12,11,-72.01,0.6,100,,,,,,,
1,22,11,-80.41,1,100,,,,,,,
1,26,11,-53.39,1,100,,,,,,,
1,30,11,-63.36,1,100,,,,,,,
1,6,11,-84.9,0.65,100,,,,,,,
1,14,11,-88.03,0.16,100,,,,,,,
1,46,11,-84.79,0.83,100,,,,,,,
1,47,11,-75.21,1,100,,,,,,,
1,5,11,-80.59,1,100,,,,,,,
1,19,11,-86.08,0.54,100,,,,,,,
2,21,11,-67.04,1,100,,,,,,,
2,24,11,-68.39,1,100,,,,,,,
2,47,11,-77.97,1,100,,,,,,,
2,15,11,-57.34,1,100,,,,,,,
2,27,11,-44.39,1,100,,,,,,,
2,3,11,-90.31,0.02,100,,,,,,,
3,4,11,-74.39,1,100,,,,,,,
3,27,11,-82.37,0.66,100,,,,,,,
3,32,11,-68.39,1,100,,,,,,,
3,24,11,-49.4,1,100,,,,,,,
3,9,11,-83.5,0.97,100,,,,,,,
4,3,11,-74.39,1,100,,,,,,,
4,32,11,-59.34,1,100,,,,,,,
4,9,11,-48.83,1,100,,,,,,,
4,23,11,-79.4,1,100,,,,,,,
4,24,11,-79.39,1,100,,,,,,,
5,44,11,-77.45,1,100,,,,,,,
5,11,11,-84.91,0.57,100,,,,,,,
5,6,11,-86.88,0.27,100,,,,,,,
5,26,11,-74.43,1,100,,,,,,,
5,46,11,-71.39,1,100,,,,,,,
5,34,11,-71.28,1,100,,,,,,,
5,40,11,-59.58,1,100,,,,,,,
5,31,11,-47.1,1,100,,,,,,,
5,30,11,-86.42,0.41,100,,,,,,,
5,19,11,-62.71,1,100,,,,,,,
5,22,11,-87.57,0.19,100,,,,,,,
5,16,11,-52.34,1,100,,,,,,,
5,47,11,-74.36,1,100,,,,,,,
5,41,11,-81.23,1,100,,,,,,,
5,45,11,-80.52,1,100,,,,,,,
5,1,11,-81.58,1,100,,,,,,,
6,14,11,-59.47,1,100,,,,,,,
6,26,11,-76.3,1,100,,,,,,,
6,1,11,-85.86,0.8,100,,,,,,,
6,43,11,-84.32,0.41,100,,,,,,,
6,5,11,-86.51,0.65,100,,,,,,,
6,21,11,-75.6,1,100,,,,,,,
6,47,11,-47.39,1,100,,,,,,,
6,22,11,-62.94,1,100,,,,,,,
7,0,11,-71.47,1,100,,,,,,,
7,12,11,-84.16,0.63,100,,,,,,,
7,11,11,-80.08,1,100,,,,,,,
7,18,11,-69.13,1,100,,,,,,,
7,20,11,-59.64,1,100,,,,,,,
7,48,11,-44.39,1,100,,,,,,,
7,17,11,-68.15,1,100,,,,,,,
8,25,11,-78.04,1,100,,,,,,,
8,29,11,-72.64,1,100,,,,,,,
8,38,11,-60.42,1,100,,,,,,,
9,3,11,-82.67,0.78,100,,,,,,,
9,23,11,-65.39,1,100,,,,,,,
9,32,11,-65.72,1,100,,,,,,,
9,4,11,-47.39,1,100,,,,,,,
10,25,11,-65.51,1,100,,,,,,,
10,29,11,-75.27,1,100,,,,,,,
10,39,11,-77.61,1,100,,,,,,,
10,36,11,-47.39,1,100,,,,,,,
11,45,11,-81.61,1,100,,,,,,,
11,31,11,-86.82,0.31,100,,,,,,,
11,5,11,-84.95,0.99,100,,,,,,,
11,44,11,-58.46,1,100,,,,,,,
11,17,11,-57.81,1,100,,,,,,,
11,40,11,-64.87,1,100,,,,,,,
11,20,11,-83.54,1,100,,,,,,,
11,41,11,-73.11,1,100,,,,,,,
12,49,11,-83.36,0.94,100,,,,,,,
12,42,11,-63.79,1,100,,,,,,,
12,28,11,-56.39,1,100,,,,,,,
12,37,11,-87.45,0.21,100,,,,,,,
12,0,11,-72.07,1,100,,,,,,,
12,48,11,-74.42,1,100,,,,,,,
12,35,11,-68.39,1,100,,,,,,,
13,14,11,-65.39,1,100,,,,,,,
13,43,11,-40.43,1,100,,,,,,,
13,49,11,-81.4,1,100,,,,,,,
13,33,11,-58.51,1,100,,,,,,,
13,22,11,-89.1,0.05,100,,,,,,,
14,13,11,-64.91,1,100,,,,,,,
14,22,11,-66.58,1,100,,,,,,,
14,43,11,-62.57,1,100,,,,,,,
14,33,11,-87.13,0.16,100,,,,,,,
14,6,11,-59.49,1,100,,,,,,,
14,21,11,-84.25,0.96,100,,,,,,,
14,47,11,-63.37,0.99,100,,,,,,,
14,30,11,-87.77,0.15,100,,,,,,,
14,26,11,-86.07,0.51,100,,,,,,,
14,1,11,-89.05,0.07,100,,,,,,,
15,24,11,-80.13,0.99,100,,,,,,,
15,47,11,-68.47,1,100,,,,,,,
15,27,11,-74.44,0.99,100,,,,,,,
15,21,11,-57.39,1,100,,,,,,,
15,2,11,-59.39,1,100,,,,,,,
16,19,11,-71.45,1,100,,,,,,,
16,46,11,-77.38,1,100,,,,,,,
16,31,11,-74.24,1,100,,,,,,,
16,5,11,-53.39,1,100,,,,,,,
16,40,11,-85.87,0.69,100,,,,,,,
17,48,11,-82,0.8,100,,,,,,,
17,20,11,-60.07,1,100,,,,,,,
17,40,11,-77.35,0.99,100,,,,,,,
17,11,11,-56.4,1,100,,,,,,,
17,44,11,-67.36,1,100,,,,,,,
18,48,11,-68.39,1,100,,,,,,,
18,0,11,-69.4,1,100,,,,,,,
18,20,11,-87.56,0.26,100,,,,,,,
18,35,11,-83.2,0.6,100,,,,,,,
19,46,11,-62.4,1,100,,,,,,,
19,26,11,-67.56,1,100,,,,,,,
19,31,11,-83.31,0.98,100,,,,,,,
19,16,11,-71.4,1,100,,,,,,,
19,5,11,-63.97,1,100,,,,,,,
19,1,11,-91,0.01,100,,,,,,,
19,30,11,-88.3,0.08,100,,,,,,,
20,17,11,-60.4,0.99,100,,,,,,,
20,11,11,-80.38,0.99,100,,,,,,,
20,18,11,-88.2,0.13,100,,,,,,,
20,48,11,-68.4,1,100,,,,,,,
20,41,11,-90.31,0.02,100,,,,,,,
21,6,11,-74.8,1,100,,,,,,,
21,26,11,-86.83,0.22,100,,,,,,,
21,2,11,-65.65,1,100,,,,,,,
21,15,11,-56.36,1,100,,,,,,,
21,47,11,-50.39,1,100,,,,,,,
21,27,11,-76.67,0.73,100,,,,,,,
21,24,11,-86.16,0.49,100,,,,,,,
21,22,11,-74.74,1,100,,,,,,,
21,14,11,-83.82,0.96,100,,,,,,,
21,1,11,-91,0.01,100,,,,,,,
22,5,11,-88.54,0.1,100,,,,,,,
22,14,11,-68.39,1,100,,,,,,,
22,21,11,-77.17,0.97,100,,,,,,,
22,26,11,-68.39,1,100,,,,,,,
22,6,11,-63.54,1,100,,,,,,,
22,30,11,-70.1,1,100,,,,,,,
22,46,11,-84.21,0.85,100,,,,,,,
22,47,11,-55.86,1,100,,,,,,,
22,1,11,-82.57,1,100,,,,,,,
23,4,11,-77.35,0.99,100,,,,,,,
23,9,11,-65.39,1,100,,,,,,,
23,32,11,-79.94,0.99,100,,,,,,,
24,21,11,-86.2,0.51,100,,,,,,,
24,32,11,-77.39,1,100,,,,,,,
24,4,11,-77.47,1,100,,,,,,,
24,15,11,-77.58,0.99,100,,,,,,,
24,2,11,-68.38,1,100,,,,,,,
24,27,11,-56.27,1,100,,,,,,,
24,3,11,-50.39,1,100,,,,,,,
25,29,11,-66.93,1,100,,,,,,,
25,8,11,-79.17,0.73,100,,,,,,,
25,39,11,-77.39,1,100,,,,,,,
25,10,11,-68.39,1,100,,,,,,,
25,36,11,-64.84,1,100,,,,,,,
26,6,11,-76.34,1,100,,,,,,,
26,16,11,-86.38,1,100,,,,,,,
26,21,11,-87.31,0.35,100,,,,,,,
26,22,11,-68.39,1,100,,,,,,,
26,47,11,-74.4,1,100,,,,,,,
26,30,11,-71.41,1,100,,,,,,,
26,46,11,-55.7,1,100,,,,,,,
26,19,11,-65.39,1,100,,,,,,,
26,1,11,-53.39,1,100,,,,,,,
26,14,11,-85.79,0.66,100,,,,,,,
26,5,11,-74.39,1,100,,,,,,,
27,3,11,-80.15,0.54,100,,,,,,,
27,2,11,-42,0.99,100,,,,,,,
27,47,11,-84.68,0.46,100,,,,,,,
27,15,11,-74.13,0.99,100,,,,,,,
27,24,11,-56.39,1,100,,,,,,,
27,21,11,-75.45,0.99,100,,,,,,,
27,32,11,-91,0.01,100,,,,,,,
28,42,11,-67.4,0.99,100,,,,,,,
28,35,11,-71.97,0.99,100,,,,,,,
28,37,11,-74.52,1,100,,,,,,,
28,12,11,-56.5,0.99,100,,,,,,,
28,0,11,-70.77,0.99,100,,,,,,,
28,49,11,-77.42,1,100,,,,,,,
28,48,11,-88.8,0.09,100,,,,,,,
29,38,11,-85.33,0.51,100,,,,,,,
29,36,11,-84.68,0.72,100,,,,,,,
29,25,11,-65.39,1,100,,,,,,,
29,39,11,-82.44,1,100,,,,,,,
29,10,11,-75.86,1,100,,,,,,,
29,8,11,-74.39,1,100,,,,,,,
30,26,11,-71.36,1,100,,,,,,,
30,22,11,-65.41,1,100,,,,,,,
30,5,11,-85.8,0.81,100,,,,,,,
30,1,11,-62.41,1,100,,,,,,,
30,47,11,-78.77,1,100,,,,,,,
30,6,11,-86.85,0.31,100,,,,,,,
30,14,11,-87.17,0.34,100,,,,,,,
30,19,11,-86.68,0.39,100,,,,,,,
30,46,11,-88.08,0.1,100,,,,,,,
31,44,11,-73.4,1,100,,,,,,,
31,45,11,-85.36,1,100,,,,,,,
31,34,11,-59.07,1,100,,,,,,,
31,40,11,-71.39,1,100,,,,,,,
31,19,11,-83.8,0.98,100,,,,,,,
31,11,11,-86.01,0.37,100,,,,,,,
31,16,11,-74.96,1,100,,,,,,,
31,5,11,-50.39,1,100,,,,,,,
31,41,11,-77.4,1,100,,,,,,,
31,46,11,-77.39,1,100,,,,,,,
31,47,11,-90,0.01,100,,,,,,,
32,9,11,-65.49,1,100,,,,,,,
32,24,11,-77.38,1,100,,,,,,,
32,3,11,-67.4,1,100,,,,,,,
32,23,11,-80.38,1,100,,,,,,,
32,4,11,-58,1,100,,,,,,,
33,43,11,-62.39,1,100,,,,,,,
33,13,11,-56.39,1,100,,,,,,,
33,14,11,-85.96,0.57,100,,,,,,,
33,37,11,-86.88,0.27,100,,,,,,,
33,49,11,-63.42,0.91,100,,,,,,,
34,5,11,-69.39,1,100,,,,,,,
34,41,11,-82.64,1,100,,,,,,,
34,40,11,-74.39,1,100,,,,,,,
34,44,11,-74,1,100,,,,,,,
34,31,11,-59.39,1,100,,,,,,,
35,18,11,-84.47,0.35,100,,,,,,,
35,12,11,-67.73,0.32,100,,,,,,,
35,0,11,-63.07,0.6,100,,,,,,,
35,48,11,-82.5,0.49,100,,,,,,,
35,28,11,-71.56,0.64,100,,,,,,,
35,42,11,-87.04,0.2,100,,,,,,,
36,39,11,-56.39,1,100,,,,,,,
36,10,11,-47.39,1,100,,,,,,,
36,45,11,-87.36,0.38,100,,,,,,,
36,25,11,-62.39,1,100,,,,,,,
36,29,11,-86.03,0.45,100,,,,,,,
37,12,11,-87.17,0.17,100,,,,,,,
37,28,11,-75.67,0.55,100,,,,,,,
37,49,11,-69.45,0.95,100,,,,,,,
37,33,11,-87.7,0.1,100,,,,,,,
37,42,11,-87.59,0.13,100,,,,,,,
38,29,11,-85.8,0.5,100,,,,,,,
38,8,11,-60.62,1,100,,,,,,,
39,25,11,-76.71,1,100,,,,,,,
39,10,11,-78.71,1,100,,,,,,,
39,29,11,-83.66,0.69,100,,,,,,,
39,36,11,-57.38,1,100,,,,,,,
40,34,11,-74.39,1,100,,,,,,,
40,41,11,-64.31,1,100,,,,,,,
40,44,11,-26.4,1,100,,,,,,,
40,5,11,-60.88,1,100,,,,,,,
40,31,11,-67.04,1,100,,,,,,,
40,45,11,-71.27,1,100,,,,,,,
40,11,11,-62.39,1,100,,,,,,,
40,17,11,-77.39,1,100,,,,,,,
40,16,11,-86.34,1,100,,,,,,,
40,46,11,-85.77,0.64,100,,,,,,,
41,34,11,-82.72,1,100,,,,,,,
41,11,11,-71.39,1,100,,,,,,,
41,45,11,-62.39,1,100,,,,,,,
41,40,11,-63.4,1,100,,,,,,,
41,5,11,-80.25,1,100,,,,,,,
41,31,11,-78.3,1,100,,,,,,,
41,44,11,-62.38,1,100,,,,,,,
41,20,11,-91,0.01,100,,,,,,,
42,0,11,-81.52,0.33,100,,,,,,,
42,12,11,-64.96,0.33,100,,,,,,,
42,28,11,-66.85,0.6,100,,,,,,,
42,37,11,-90.31,0.02,100,,,,,,,
43,22,11,-87.53,0.2,100,,,,,,,
43,49,11,-77.13,0.91,100,,,,,,,
43,6,11,-79.62,0.86,100,,,,,,,
43,13,11,-41.39,1,100,,,,,,,
43,14,11,-62.47,1,100,,,,,,,
43,33,11,-62.4,0.99,100,,,,,,,
43,47,11,-77.42,0.99,100,,,,,,,
44,45,11,-68.39,1,100,,,,,,,
44,11,11,-56.39,1,100,,,,,,,
44,17,11,-65.89,1,100,,,,,,,
44,34,11,-74.38,1,100,,,,,,,
44,41,11,-62.39,1,100,,,,,,,
44,5,11,-79.49,1,100,,,,,,,
44,40,11,-26.39,1,100,,,,,,,
44,31,11,-71.39,1,100,,,,,,,
44,20,11,-90.31,0.02,100,,,,,,,
45,40,11,-70.06,1,100,,,,,,,
45,44,11,-66.86,1,100,,,,,,,
45,11,11,-80.27,1,100,,,,,,,
45,41,11,-62.39,1,100,,,,,,,
45,31,11,-84.25,0.95,100,,,,,,,
45,36,11,-88.21,0.06,100,,,,,,,
45,5,11,-78.81,1,100,,,,,,,
46,22,11,-82.03,1,100,,,,,,,
46,16,11,-77.17,1,100,,,,,,,
46,47,11,-79.39,0.99,100,,,,,,,
46,31,11,-77.96,1,100,,,,,,,
46,26,11,-57.25,1,100,,,,,,,
46,40,11,-86.81,0.37,100,,,,,,,
46,19,11,-59.14,1,100,,,,,,,
46,5,11,-68.61,1,100,,,,,,,
46,1,11,-80.59,0.36,100,,,,,,,
46,30,11,-91,0.01,100,,,,,,,
47,46,11,-78.5,1,100,,,,,,,
47,30,11,-81.27,1,100,,,,,,,
47,6,11,-44.39,1,100,,,,,,,
47,1,11,-75.8,1,100,,,,,,,
47,21,11,-53.36,1,100,,,,,,,
47,43,11,-77.77,1,100,,,,,,,
47,5,11,-74.39,1,100,,,,,,,
47,15,11,-68.53,1,100,,,,,,,
47,22,11,-58.93,1,100,,,,,,,
47,14,11,-64.21,1,100,,,,,,,
47,26,11,-73.06,1,100,,,,,,,
47,31,11,-89.45,0.03,100,,,,,,,
47,27,11,-85.47,0.6,100,,,,,,,
47,2,11,-79.83,0.65,100,,,,,,,
48,18,11,-64.94,0.68,100,,,,,,,
48,12,11,-75.49,0.34,100,,,,,,,
48,0,11,-71.14,0.56,100,,,,,,,
48,17,11,-80.43,0.99,100,,,,,,,
48,20,11,-71.51,0.89,100,,,,,,,
48,28,11,-91,0.01,100,,,,,,,
49,12,11,-84.5,0.33,100,,,,,,,
49,37,11,-70.49,0.93,100,,,,,,,
49,43,11,-76.66,1,100,,,,,,,
49,28,11,-78.16,0.71,100,,,,,,,
49,33,11,-64.24,0.99,100,,,,,,,
49,13,11,-80.36,1,100,,,,,,,
49,14,11,-91,0.01,100,,,,,,,
0,28,12,-68.71,0.68,100,,,,,,,
0,48,12,-65.87,1,100,,,,,,,
0,18,12,-69.76,0.73,100,,,,,,,
0,20,12,-87.82,0.24,100,,,,,,,
0,42,12,-78.76,0.59,100,,,,,,,
0,12,12,-70.11,0.59,100,,,,,,,
1,21,12,-87.42,0.36,100,,,,,,,
1,6,12,-87.96,0.21,100,,,,,,,
1,5,12,-79.38,1,100,,,,,,,
1,46,12,-85.7,0.87,100,,,,,,,
1,26,12,-53.47,1,100,,,,,,,
1,47,12,-75.78,0.68,100,,,,,,,
1,22,12,-78.46,1,100,,,,,,,
1,14,12,-87.15,0.47,100,,,,,,,
1,30,12,-65.39,1,100,,,,,,,
1,19,12,-87.11,0.49,100,,,,,,,
2,47,12,-81.61,0.38,100,,,,,,,
2,21,12,-66.33,1,100,,,,,,,
2,3,12,-87.22,0.44,100,,,,,,,
2,24,12,-67.09,1,100,,,,,,,
2,15,12,-59.11,1,100,,,,,,,
2,27,12,-44.39,1,100,,,,,,,
3,32,12,-65.4,1,100,,,,,,,
3,4,12,-74.39,1,100,,,,,,,
3,9,12,-84.44,1,100,,,,,,,
3,27,12,-81.93,0.59,100,,,,,,,
3,24,12,-47.52,1,100,,,,,,,
3,2,12,-91,0.01,100,,,,,,,
4,24,12,-81.88,0.58,100,,,,,,,
4,9,12,-47.39,1,100,,,,,,,
4,32,12,-57.15,1,100,,,,,,,
4,3,12,-74.94,0.58,100,,,,,,,
4,23,12,-86.38,1,100,,,,,,,
5,11,12,-82.4,1,100,,,,,,,
5,47,12,-74.7,0.67,100,,,,,,,
5,19,12,-65.39,1,100,,,,,,,
5,41,12,-78.25,1,100,,,,,,,
5,16,12,-51.14,1,100,,,,,,,
5,44,12,-77.38,1,100,,,,,,,
5,26,12,-74.39,1,100,,,,,,,
5,31,12,-48.24,1,100,,,,,,,
5,6,12,-87,0.46,100,,,,,,,
5,45,12,-81.47,1,100,,,,,,,
5,40,12,-59.64,1,100,,,,,,,
5,1,12,-80.38,1,100,,,,,,,
5,46,12,-65.39,1,100,,,,,,,
5,34,12,-68.39,1,100,,,,,,,
6,21,12,-80.17,0.61,100,,,,,,,
6,26,12,-77.33,1,100,,,,,,,
6,14,12,-62.9,1,100,,,,,,,
6,1,12,-87.44,0.35,100,,,,,,,
6,22,12,-62.43,1,100,,,,,,,
6,30,12,-88.17,0.17,100,,,,,,,
6,43,12,-82.54,0.7,100,,,,,,,
6,5,12,-86.54,0.68,100,,,,,,,
6,47,12,-45.44,1,100,,,,,,,
6,33,12,-88.06,0.19,100,,,,,,,
7,0,12,-68.46,0.75,100,,,,,,,
7,18,12,-66.21,0.96,100,,,,,,,
7,44,12,-87.51,0.31,100,,,,,,,
7,11,12,-86.93,0.57,100,,,,,,,
7,20,12,-56.48,1,100,,,,,,,
7,40,12,-87.82,0.24,100,,,,,,,
7,17,12,-67.49,1,100,,,,,,,
7,48,12,-45.3,1,100,,,,,,,
7,12,12,-82.93,0.68,100,,,,,,,
8,25,12,-74.87,1,100,,,,,,,
8,29,12,-71.3,0.96,100,,,,,,,
8,38,12,-59.64,1,100,,,,,,,
9,4,12,-44.39,1,100,,,,,,,
9,3,12,-83.94,0.62,100,,,,,,,
9,23,12,-65.18,1,100,,,,,,,
9,32,12,-67.6,1,100,,,,,,,
10,29,12,-75.73,0.68,100,,,,,,,
10,39,12,-75.52,1,100,,,,,,,
10,25,12,-62.61,1,100,,,,,,,
10,36,12,-47.39,1,100,,,,,,,
11,44,12,-56.39,1,100,,,,,,,
11,41,12,-74.39,1,100,,,,,,,
11,5,12,-82.69,1,100,,,,,,,
11,40,12,-65.39,1,100,,,,,,,
11,45,12,-85.24,1,100,,,,,,,
11,17,12,-62.39,1,100,,,,,,,
11,31,12,-85.34,0.99,100,,,,,,,
11,20,12,-82.3,1,100,,,,,,,
12,37,12,-86.71,0.61,100,,,,,,,
12,18,12,-86.14,0.67,100,,,,,,,
12,42,12,-61.71,0.88,100,,,,,,,
12,0,12,-71.91,0.71,100,,,,,,,
12,28,12,-58.37,1,100,,,,,,,
12,48,12,-78.59,0.77,100,,,,,,,
12,49,12,-83.21,0.72,100,,,,,,,
12,33,12,-89.61,0.04,100,,,,,,,
13,33,12,-59.39,1,100,,,,,,,
13,14,12,-67.51,1,100,,,,,,,
13,22,12,-87.42,0.36,100,,,,,,,
13,43,12,-39.39,1,100,,,,,,,
14,21,12,-86.4,0.6,100,,,,,,,
14,22,12,-68.93,1,100,,,,,,,
14,6,12,-62.52,1,100,,,,,,,
14,43,12,-62.45,1,100,,,,,,,
14,13,12,-66.39,1,100,,,,,,,
14,1,12,-87.42,0.36,100,,,,,,,
14,26,12,-85.9,0.9,100,,,,,,,
14,33,12,-87.39,0.37,100,,,,,,,
14,47,12,-62.43,1,100,,,,,,,
14,30,12,-89.9,0.03,100,,,,,,,
14,49,12,-90.31,0.02,100,,,,,,,
15,27,12,-74.89,0.61,100,,,,,,,
15,47,12,-69.46,1,100,,,,,,,
15,2,12,-60.49,1,100,,,,,,,
15,21,12,-58.03,1,100,,,,,,,
15,24,12,-83.56,0.61,100,,,,,,,
15,22,12,-87.19,0.45,100,,,,,,,
16,26,12,-87.04,0.51,100,,,,,,,
16,40,12,-86.45,0.93,100,,,,,,,
16,5,12,-53.39,1,100,,,,,,,
16,31,12,-76.45,1,100,,,,,,,
16,46,12,-76.97,1,100,,,,,,,
16,19,12,-71.45,1,100,,,,,,,
17,20,12,-59.39,1,100,,,,,,,
17,11,12,-59.39,1,100,,,,,,,
17,40,12,-77.39,1,100,,,,,,,
17,48,12,-80.41,0.66,100,,,,,,,
17,44,12,-67.31,1,100,,,,,,,
18,20,12,-87.29,0.41,100,,,,,,,
18,48,12,-64.3,1,100,,,,,,,
18,0,12,-68.06,0.59,100,,,,,,,
18,12,12,-85.4,0.37,100,,,,,,,
19,1,12,-87.82,0.24,100,,,,,,,
19,46,12,-65.39,1,100,,,,,,,
19,44,12,-87.09,0.48,100,,,,,,,
19,40,12,-88,0.2,100,,,,,,,
19,5,12,-63.61,1,100,,,,,,,
19,30,12,-86.77,0.38,100,,,,,,,
19,16,12,-74.39,1,100,,,,,,,
19,26,12,-66.58,1,100,,,,,,,
19,31,12,-83.15,1,100,,,,,,,
19,22,12,-88.52,0.12,100,,,,,,,
20,11,12,-80.42,1,100,,,,,,,
20,0,12,-86.77,0.69,100,,,,,,,
20,48,12,-68.3,1,100,,,,,,,
20,17,12,-59.39,1,100,,,,,,,
20,18,12,-86.8,0.67,100,,,,,,,
20,44,12,-86.85,0.6,100,,,,,,,
20,41,12,-89.61,0.04,100,,,,,,,
21,2,12,-65.89,0.61,100,,,,,,,
21,26,12,-87.06,0.48,100,,,,,,,
21,14,12,-86.22,0.57,100,,,,,,,
21,6,12,-78.16,0.57,100,,,,,,,
21,47,12,-50.97,1,100,,,,,,,
21,22,12,-86.62,0.68,100,,,,,,,
21,30,12,-88.29,0.15,100,,,,,,,
21,15,12,-56.36,1,100,,,,,,,
21,24,12,-85.97,0.57,100,,,,,,,
21,27,12,-75.7,0.65,100,,,,,,,
21,1,12,-87.13,0.48,100,,,,,,,
21,46,12,-88.8,0.09,100,,,,,,,
22,46,12,-80.68,1,100,,,,,,,
22,26,12,-67.23,1,100,,,,,,,
22,21,12,-87.16,0.45,100,,,,,,,
22,1,12,-79.7,1,100,,,,,,,
22,30,12,-68.3,1,100,,,,,,,
22,6,12,-62.46,1,100,,,,,,,
22,14,12,-69.82,1,100,,,,,,,
22,47,12,-62.39,1,100,,,,,,,
22,19,12,-88.6,0.11,100,,,,,,,
22,13,12,-88.44,0.13,100,,,,,,,
23,32,12,-82.03,0.85,100,,,,,,,
23,9,12,-64.95,1,100,,,,,,,
